"d-flex href","symbol","text-start","text-start 2","text-decoration-none href","symbol 2","btn-quote","text-center href","text-decoration-none href 2","symbol 3"
"https://www.set.or.th/th/market/product/stock/quote/CPALL/price","CPALL","บริษัท ซีพี ออลล์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/CPALL/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/CPANEL/price","CPANEL","บริษัท ซีแพนเนล จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/CPANEL/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/CPAXT/price","CPAXT","บริษัท ซีพี แอ็กซ์ตร้า จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/CPAXT/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/CPF/price","CPF","บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/CPF/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/CPH/price","CPH","บริษัท คาสเซ่อร์พีคโฮลดิ้งส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/CPH/factsheet","https://www.set.or.th/th/market/index/set/consump/fashion","FASHION"
"https://www.set.or.th/th/market/product/stock/quote/CPI/price","CPI","บริษัท ชุมพรอุตสาหกรรมน้ำมันปาล์ม จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/CPI/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/CPL/price","CPL","บริษัท ซีพีแอล กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/CPL/factsheet","https://www.set.or.th/th/market/index/set/consump/fashion","FASHION"
"https://www.set.or.th/th/market/product/stock/quote/CPN/price","CPN","บริษัท เซ็นทรัลพัฒนา จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/CPN/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/CPNCG/price","CPNCG","กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ CPN คอมเมอร์เชียล โกรท","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/CPNCG/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/CPNREIT/price","CPNREIT","ทรัสต์เพื่อการลงทุนในสิทธิการเช่าอสังหาริมทรัพย์ CPN รีเทล โกรท","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/CPNREIT/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/CPR/price","CPR","บริษัท ซีพีอาร์ โกมุ อินดัสเตรียล จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/CPR/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/CPT/price","CPT","บริษัท ซีพีที ไดร์ แอนด์ เพาเวอร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/CPT/factsheet","https://www.set.or.th/th/market/index/set/indus/imm","IMM"
"https://www.set.or.th/th/market/product/stock/quote/CPTGF/price","CPTGF","กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ ซี.พี.ทาวเวอร์ โกรท","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/CPTGF/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/CPW/price","CPW","บริษัท คอปเปอร์ ไวร์ด จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/CPW/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/CRANE/price","CRANE","บริษัท ชูไก จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/CRANE/factsheet","https://www.set.or.th/th/market/index/set/indus/imm","IMM"
"https://www.set.or.th/th/market/product/stock/quote/CRC/price","CRC","บริษัท เซ็นทรัล รีเทล คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/CRC/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/CRD/price","CRD","บริษัท เชียงใหม่ริมดอย จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/CRD/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/CREDIT/price","CREDIT","ธนาคารไทยเครดิต จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/CREDIT/factsheet","https://www.set.or.th/th/market/index/set/fincial/bank","BANK"
"https://www.set.or.th/th/market/product/stock/quote/CSC/price","CSC","บริษัท ฝาจีบ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/CSC/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/CSP/price","CSP","บริษัท ซีเอสพี สตีลเซ็นเตอร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/CSP/factsheet","https://www.set.or.th/th/market/index/set/indus/steel","STEEL"
"https://www.set.or.th/th/market/product/stock/quote/CSR/price","CSR","บริษัท เทพธานีกรีฑา จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/CSR/factsheet","https://www.set.or.th/th/market/index/set/service/tourism","TOURISM"
"https://www.set.or.th/th/market/product/stock/quote/CSS/price","CSS","บริษัท คอมมิวนิเคชั่น แอนด์ ซิสเต็มส์ โซลูชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/CSS/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/CTARAF/price","CTARAF","กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์โรงแรมและรีสอร์ทในเครือฯ","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/CTARAF/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/CTW/price","CTW","บริษัท จรุงไทยไวร์แอนด์เคเบิ้ล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/CTW/factsheet","https://www.set.or.th/th/market/index/set/indus/imm","IMM"
"https://www.set.or.th/th/market/product/stock/quote/CV/price","CV","บริษัท โคลเวอร์ เพาเวอร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/CV/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/CWT/price","CWT","บริษัท ชัยวัฒนา แทนเนอรี่ กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/CWT/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
"https://www.set.or.th/th/market/product/stock/quote/D/price","D","บริษัท เดนทัล คอร์ปอเรชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/D/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/DCC/price","DCC","บริษัท ไดนาสตี้เซรามิค จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/DCC/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/DCON/price","DCON","บริษัท ดีคอนโปรดักส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/DCON/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/DDD/price","DDD","บริษัท ดู เดย์ ดรีม จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/DDD/factsheet","https://www.set.or.th/th/market/index/set/consump/person","PERSON"
"https://www.set.or.th/th/market/product/stock/quote/DELTA/price","DELTA","บริษัทเดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/DELTA/factsheet","https://www.set.or.th/th/market/index/set/tech/etron","ETRON"
"https://www.set.or.th/th/market/product/stock/quote/DEMCO/price","DEMCO","บริษัท เด็มโก้ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/DEMCO/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/DEXON/price","DEXON","บริษัท เด็กซ์ซอน เทคโนโลยี จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/DEXON/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/DHOUSE/price","DHOUSE","บริษัท ดีเฮ้าส์พัฒนา จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/DHOUSE/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/DIMET/price","DIMET","บริษัท ไดเมท (สยาม) จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/DIMET/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/DITTO/price","DITTO","บริษัท ดิทโต้ (ประเทศไทย) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/DITTO/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/DMT/price","DMT","บริษัท ทางยกระดับดอนเมือง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/DMT/factsheet","https://www.set.or.th/th/market/index/set/service/trans","TRANS"
"https://www.set.or.th/th/market/product/stock/quote/DOD/price","DOD","บริษัท ดีโอดี ไบโอเทค จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/consump","CONSUMP","-","https://www.set.or.th/th/market/product/stock/quote/DOD/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/DOHOME/price","DOHOME","บริษัท ดูโฮม จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/DOHOME/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/DPAINT/price","DPAINT","บริษัท สีเดลต้า จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/DPAINT/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/DREIT/price","DREIT","ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าดุสิตธานี","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/DREIT/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/DRT/price","DRT","บริษัท ผลิตภัณฑ์ตราเพชร จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/DRT/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/DTCENT/price","DTCENT","บริษัท ดี.ที.ซี. เอ็นเตอร์ไพรส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/DTCENT/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/DTCI/price","DTCI","บริษัท ดี.ที.ซี.อินดัสตรี่ส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/DTCI/factsheet","https://www.set.or.th/th/market/index/set/consump/home","HOME"
"https://www.set.or.th/th/market/product/stock/quote/DUSIT/price","DUSIT","บริษัท ดุสิตธานี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/DUSIT/factsheet","https://www.set.or.th/th/market/index/set/service/tourism","TOURISM"
"https://www.set.or.th/th/market/product/stock/quote/DV8/price","DV8","บริษัท ดีวี8 จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/DV8/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/EA/price","EA","บริษัท พลังงานบริสุทธิ์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/EA/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/EASON/price","EASON","บริษัท อีซึ่น แอนด์ โค จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/EASON/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
"https://www.set.or.th/th/market/product/stock/quote/EASTW/price","EASTW","บริษัท จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/EASTW/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/ECF/price","ECF","บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/consump","CONSUMP","-","https://www.set.or.th/th/market/product/stock/quote/ECF/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/ECL/price","ECL","บริษัท ตะวันออกพาณิชย์ลีสซิ่ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/ECL/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/EE/price","EE","บริษัท อีเทอเนิล เอนเนอยี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/EE/factsheet","https://www.set.or.th/th/market/index/set/agro/agri","AGRI"
"https://www.set.or.th/th/market/product/stock/quote/EFORL/price","EFORL","บริษัท อี ฟอร์ แอล เอม จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/consump","CONSUMP","-","https://www.set.or.th/th/market/product/stock/quote/EFORL/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/EGCO/price","EGCO","บริษัท ผลิตไฟฟ้า จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/EGCO/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/EKH/price","EKH","บริษัท เอกชัยการแพทย์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/EKH/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/EMC/price","EMC","บริษัท อีเอ็มซี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/EMC/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/EP/price","EP","บริษัท อีสเทอร์น พาวเวอร์ กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/EP/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/EPG/price","EPG","บริษัท อีสเทิร์นโพลีเมอร์ กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/EPG/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/ERW/price","ERW","บริษัท ดิ เอราวัณ กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/ERW/factsheet","https://www.set.or.th/th/market/index/set/service/tourism","TOURISM"
"https://www.set.or.th/th/market/product/stock/quote/ESTAR/price","ESTAR","บริษัท อีสเทอร์น สตาร์ เรียล เอสเตท จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/ESTAR/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/ETC/price","ETC","บริษัท เอิร์ธ เท็ค เอนไวรอนเมนท์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/ETC/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/ETE/price","ETE","บริษัท บูรพา เทคนิคอล เอ็นจิเนียริ่ง จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/ETE/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/ETL/price","ETL","บริษัท ยูโรเอเชีย โทเทิล โลจิสติกส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/ETL/factsheet","https://www.set.or.th/th/market/index/set/service/trans","TRANS"
"https://www.set.or.th/th/market/product/stock/quote/EURO/price","EURO","บริษัท ยูโร ครีเอชั่นส์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/consump","CONSUMP","-","https://www.set.or.th/th/market/product/stock/quote/EURO/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/EVER/price","EVER","บริษัท เอเวอร์แลนด์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/EVER/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/F&D/price","F&D","บริษัท ฟู้ดแอนด์ดริ๊งส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/F&D/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/FANCY/price","FANCY","บริษัท แฟนซีวู๊ด อินดัสตรีส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/FANCY/factsheet","https://www.set.or.th/th/market/index/set/consump/home","HOME"
"https://www.set.or.th/th/market/product/stock/quote/FE/price","FE","บริษัท ฟาร์อีสท์ เฟมไลน์ ดีดีบี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/FE/factsheet","https://www.set.or.th/th/market/index/set/service/media","MEDIA"
"https://www.set.or.th/th/market/product/stock/quote/FLOYD/price","FLOYD","บริษัท ฟลอยด์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/FLOYD/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/FM/price","FM","บริษัท ฟู้ดโมเม้นท์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/FM/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/FMT/price","FMT","บริษัท ไฟน์ เม็ททัล เทคโนโลยีส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/FMT/factsheet","https://www.set.or.th/th/market/index/set/indus/imm","IMM"
"https://www.set.or.th/th/market/product/stock/quote/FN/price","FN","บริษัท เอฟเอ็น แฟคตอรี่ เอ๊าท์เลท จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/FN/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/FNS/price","FNS","บริษัท เอฟเอ็นเอส โฮลดิ้งส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/FNS/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/FORTH/price","FORTH","บริษัท ฟอร์ท คอร์ปอเรชั่น  จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/FORTH/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/FPI/price","FPI","บริษัท ฟอร์จูน พาร์ท อินดัสตรี้ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/FPI/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/FPT/price","FPT","บริษัท เฟรเซอร์ส พร็อพเพอร์ตี้ (ประเทศไทย) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/FPT/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/FSMART/price","FSMART","บริษัท ฟอร์ท สมาร์ท เซอร์วิส จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/FSMART/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/FSX/price","FSX","บริษัท ฟินันเซีย เอกซ์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/FSX/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/FTE/price","FTE","บริษัท ไฟร์เทรดเอ็นจิเนียริ่ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/FTE/factsheet","https://www.set.or.th/th/market/index/set/indus/imm","IMM"
"https://www.set.or.th/th/market/product/stock/quote/FTI/price","FTI","บริษัท ฟังก์ชั่น อินเตอร์เนชั่นแนล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/FTI/factsheet","https://www.set.or.th/th/market/index/set/consump/home","HOME"
"https://www.set.or.th/th/market/product/stock/quote/FTREIT/price","FTREIT","ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/FTREIT/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/FUTUREPF/price","FUTUREPF","กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ฟิวเจอร์พาร์ค","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/FUTUREPF/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/FVC/price","FVC","บริษัท ฟิลเตอร์ วิชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/FVC/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/GABLE/price","GABLE","บริษัท จีเอเบิล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/GABLE/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/GAHREIT/price","GAHREIT","ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์ แกรนด์ โฮสพีทาลิตี้","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/GAHREIT/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/GBX/price","GBX","บริษัท โกลเบล็ก โฮลดิ้ง แมนเนจเม้นท์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/GBX/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
